title,overview,genres,poster_path,release_date,vote_average,vote_count,popularity,runtime,tagline
Little Thirteen,"The everyday lives of teenagers, coming from various social backgrounds. For them, sexuality has become a substitute for love, resulting from emotional neglect.","[{'id': 18, 'name': 'Drama'}]",/qRsb02ypDQMQKUAdm3MNT6UzO8J.jpg,2012-07-04,6.1,9.0,2.12364,90.0,
World of Tomorrow,A little girl is taken on a mind-bending tour of her distant future.,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",/km1a4CEQz2jn01POnHZdKVdr1f7.jpg,2015-03-31,8.0,100.0,5.223297,17.0,
After School,"A heady brain teaser of a film with unexpected twists and turns, After School reels the audience in with wry humor, quirky characters, and a puzzling mystery. Character actors Oizumi Yo (Gegege no Kitaro), Sasaki Kuranosuke (Bokutachi to Chuzai-san no 700 Nichi Sensou), and Sakai Masato (The Wall Man) headline this laidback yet cerebral caper comedy, along with an always welcome appearance from beauty Tokiwa Takako (20th Century Boys). Seedy private eye Kitazawa (Sasaki Kuranosuke) shows up at gym teacher Jinno's (Oizumi Yo) school with a picture of Kimura (Sakai Masato), Jinno's longtime buddy who has gone missing. Reluctantly joining the puzzling manhunt of myriad twists and turns, Jinno realizes that he doesn't know his friend as well as he thought after some strange brushes with Kimura's boss, a yakuza boss, and a club hostess.",[],/zC1PilBUhPfslVDmxbTvWh8mBmk.jpg,2008-05-24,9.3,3.0,0.142451,102.0,
Fight Back to School,"Star Chow (Stephen Chow) is about to be kicked out of the Royal Hong Kong Police's elite Special Duties Unit (SDU). But a senior officer decides to give him one last chance: Star must go undercover as a student at the Edinburgh High School in Hong Kong to recover the senior officer's missing revolver. The undercover operation is made complicated when Star is partnered with Tat - an aging, incompetent police detective (Ng Man-Tat). However, Star still manages to fall in love with Ms Ho (Cheung Man), the school's guidance counselor, as well as disrupting a gang involved in arms-dealing.","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",/wIp4g7nd7cIxRVGVoOJseeiy8yP.jpg,1991-12-31,6.8,23.0,1.671627,100.0,
Two Step,"Two Step is a fast-paced Texas thriller in which the lives of James, a directionless college dropout, and Webb, a career criminal with his back against the wall, violently collide.","[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",/dWGMJFVteerh8vVPWaZeh6GWbKU.jpg,2015-07-31,5.3,6.0,0.750754,93.0,
Bowery Buckaroos,"The Bowery Boys head west to clear Louie of an old murder charge that he had killed his gold-mine partner. Sach has the map to the gold mine painted on his back, and Blackjack McCoy has him kidnapped by Indian Joe. Gabe poses as a dangerous gunman, the Klondike Kid, while Slip is in charge of all the remaining loose ends.","[{'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",/mBveTYWGM38GHUgrLgpogxDKlpQ.jpg,1947-11-22,0.0,0.0,0.00118,66.0,
Cute Girl,"The daughter of a rich man,Wen helps out with her father’s business and also takes French lessons so that she can go to France with her fiancé. But she falls in love with a poor young man, Da-gang, who is studying civil engineering. Clashing with her father, she decides to leave home and go and stay with her aunt in the countryside. On a peaceful country road, she meets Da-gang again, who happens to be working there. Their relationship can now blossom. Later, when they get married and Wen gets pregnant, it turns out Da-gang also comes from a rich family… (Thessaloniki International Film Festival)","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/pdYHyNmhYtUehwdfSQjVSgX7Jlt.jpg,1980-01-01,7.0,3.0,0.300742,90.0,
OzLand,"In a dry and dusty post-apocalyptic world, two wayfarers wander aimlessly until Leif finds a copy of The Wonderful Wizard of Oz. Using the world around him to interpret what he reads, Leif allows the book to challenge the beliefs, friendship, and even the very survival of these two divergent travelers.","[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",/hbyqWWNYHEgz7yrzHG5gs4K5YJw.jpg,2015-02-08,7.4,4.0,0.486995,115.0,"What if there is more to this world than we know? What if OzLand really exists, and that's where everybody is?"
The Testaments,This film depict events from the Life and ministry of Jesus Christ as recorded in the New Testament and the Book of Mormon. The story culminates with a portrayal of the Ressurected Savior's visit to the ancient Americas as seen through the eyes of a fictional family. Jesus' ministry to the members of His fold in both the Holy Land and the ancient Americas powerfully demonstrates that He is the Good Shepherd of all who hear His voice.,"[{'id': 18, 'name': 'Drama'}]",/5eDl7ZLNoqCDVGtaaMI7DvRMV7r.jpg,2000-03-24,7.2,9.0,0.614776,65.0,of One Fold and One Shepherd
Elves,"A young woman discovers that she is the focus of an evil nazi experiment involving selective breeding and summoned elves, an attempt to create a race of supermen. She and two of her friends are trapped in a department store with an elf, and only Dan Haggerty, as the renegade loose-cannon Santa Claus, can save them.","[{'id': 27, 'name': 'Horror'}]",/w1cGcdvhcpgm9Rd7KiO7NnmXeFC.jpg,1989-01-01,5.0,7.0,0.874661,89.0,They're Not Working For Santa...Anymore
The Priests,"To save a girl in danger, a priest and deacon jump into a mysterious case.","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",/y5QQiWZAs6BvIrmpTBi3ZiaJFRv.jpg,2015-11-05,6.1,21.0,2.315594,108.0,
The Gnome,"A tragicomedy full of slapstick and vignettes, and even an unexpected shootout. A family of villagers moves up in the world - to the county seat. Dad works as a butcher at a meatpacking plant, mom is a checker at a supermarket. The daughter is at odds with her homeroom teacher, while the son - a vegetarian, anarchist, and avid pothead - is apprenticing as a butcher to please his father. The kid's in hot water with both his forewoman and the police. But dad isn't much of an example, letting himself be tempted by the charms of a lovely young butcher. However much mom tries - visiting the beauty parlor, her psychologist, or even the confessional - her husband shows his interest by moving out. Mom plots revenge. And somehow an imp gets mixed up in it all",[],/vxm9azVoSI9MB0dfOyZq4UJcHNY.jpg,2005-03-17,7.0,3.0,0.314552,90.0,
Parasyte: Part 2,"Alien pods come to Earth and, naturally, start taking over Human Hosts. One such pod only manages to take over one human's, Shin Izumi, right arm. Together they grow and co-exist, all the while the other aliens are making meals of other humans; Shin feels he must put a stop to it all, but his alien, Migi, doesn't see why.","[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",/84C9wA1xvk6XHRpTg5uV3fQO2O1.jpg,2015-04-25,5.9,27.0,2.240411,117.0,
Tup-akka-lakko,"'Tup-Akka-Lakko' is sequel to 'Koeputkiaikuinen ja Simon enkelit' in witch doctor Jyrä (Hämäläinen) invented test-tube-adult (Spede) who look exactly like matematition Mutikainen. When the test-tube-adults body emerged 'cause doctors mistake, voice moved living into Mutikainens body. And that is reason for many problems what happen to people in this film.","[{'id': 35, 'name': 'Comedy'}]",/rbLOWrZfFC2FNyjmNaonM6hQXIj.jpg,1980-11-26,6.5,2.0,0.000603,105.0,
The Test-tube Adult and Simo's Angels,"Mathematician Mauno Mutikainen is accidentally pronounced dead as a result of an operation where a splinter is being removed from his finger (which he got by scratching his head). He is then cloned into a test-tube adult (a play on the phrase test-tube child) named Richard Ilyevitch Jyrä by his creator (father and mother) Dr. Jyrä (his name is intended to appeal to both American and Soviet sensibilities). Loiri and Ahonen play the roles of gangster attempting to kidnap Jyrä and/or Mutikainen, thinking they are the same person. Both would reprise their roles for 1980's Tup-akka-lakko. Additionally Loiri portrays a slew of characters such as a drunk hockey-fan attempting to get to Moscow and making a guest-appearance as Uuno Turhapuro at the end. Simo Salminen once more plays a character named after himself who is the head of a detective agency called Simon Enkelit (an obvious take on Charlie's Angels).","[{'id': 35, 'name': 'Comedy'}]",/5iDfYGVgrMZ7JUSOjT7pf6kEkzV.jpg,1979-10-12,5.8,4.0,0.000308,87.0,
Mr. Peabody and the Mermaid,"As told to a psychiatrist: Mr. Peabody, middle-aged Bostonian on vacation with his wife in the Caribbean, hears mysterious, wordless singing on an uninhabited rock in the bay. Fishing in the vicinity, he catches...a mermaid. He takes her home and, though she has no spoken language, falls in love with her. Of course, his wife won't believe that thing in the bathtub is anything but a large fish. Predictable complications follow in rather tame fashion.","[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",/zi4MRJrM8oBrPheeRhnxSUEBia8.jpg,1948-08-11,5.2,5.0,0.80741,89.0,
Unlocking the Cage,"Renowned filmmakers D A Pennebaker and Chris Hegedus follow determined animal rights activist Steven Wise into the courtroom for an unprecedented battle that seeks to utilize the writ of habeas corpus to expand legal “personhood” to include certain animals. Wise’s unusual plaintiffs—chimpanzees Tommy and Kiko, once famed showbiz stars—are now living in filth, struggling to survive. Wise and his impassioned legal team take us into the field, revealing gripping evidence of such abuse and plunging us into the intricacies of their case as they probe preconceived notions of what it means to be a non-human animal.","[{'id': 99, 'name': 'Documentary'}]",/6ASGjEXmqxrAaDGbj7jKkreErff.jpg,2016-01-25,8.0,3.0,0.697445,90.0,
Successful Alcoholics,"Drake and Lindsay are successful alcoholics who may need to rethink their definition of ""success.""","[{'id': 35, 'name': 'Comedy'}]",/Hgea79JxQ8TtGNXY4pxt9xpXvG.jpg,2010-01-22,5.9,5.0,0.261062,26.0,A Comedy of Substance
The Broken Tower,"Docudrama about American poet Hart Crane, who committed suicide in April 1932 at the age of 32 by jumping off the steamship SS Orizaba.","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",/htXroM6KlqJwFZit9moaqvwTeoa.jpg,2012-04-27,6.3,9.0,5.120097,99.0,The truth is indecent
Once Upon A Holiday,"When an actual, honest-to-goodness royal princess runs off from her official obligations and duties for a couple of days to see how the other half lives, she winds up falling for a good Samaritan who is unaware of her real identity during the holiday season. Will her true love still feel the same way once he learns the truth?","[{'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}, {'id': 10770, 'name': 'TV Movie'}]",/mBiLHwCMUCmPfhhkTP87Ht65Qy1.jpg,2015-11-25,5.9,22.0,1.617017,84.0,
Night Of The Living Deb,After a one night stand Deb wakes up in the middle of a zombie apocalypse.,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",/tM2cjGghcFX0tYrHsIXGxEPI3uz.jpg,2015-08-29,5.4,42.0,4.69124,85.0,
Ice Sculpture Christmas,"After starting her first job at a country club restaurant, Callie’s passions for cooking and ice sculpting are met with romance and Christmas spirit when a childhood friend enters her into the club’s annual Christmas ice sculpting competition without her knowledge.","[{'id': 10749, 'name': 'Romance'}, {'id': 10770, 'name': 'TV Movie'}]",/7UaiQyu5DPketaLAhJtNjhtqzfi.jpg,2015-11-07,5.7,19.0,0.825129,87.0,
Naoko,"Naoko meets Yusuke while staying on an island for medical treatment. Yusuke's graceful athletic figure captivates her eyes and she falls in love with him. But their relationship is soon broken after Yusuke's father dies while trying to save Naoko from drowning. The memory of Yusuke leads Naoko to the track, and six years later, they meet each other again at a Marathon competition. Naoko decides to become a manager to help Yusuke, a gifted runner, and they embark on training together to heal their sorrows from the past.","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/pV4OTWVasnC0zcEGMAaozBKwCW9.jpg,2008-12-16,3.7,3.0,0.156022,120.0,Running for you
Sweet Lies,"TV writer Ji-ho (Jin-hie Park) has been secretly in love with Min-woo (Ki-woo Lee) for the last 10 years. After a night of binge-drinking, she wakes up to face the worst day of her life. She wakes up to find that she has just gotten fired for low viewer ratings. On her way home her purse then gets snatched and Ji-ho pursues the thief. Then suddenly, when things seem that they can’t go any worse, Ji-ho gets hit by a car. But the chain of unfortunate events suddenly turns out to be a God-sent present. The man who hit her with the car turns out to be the very man she’s been in love with all these years, Min-woo. She then pretends to have amnesia …","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",/sw4GU4c3I01NSWegNfnUrUZMBda.jpg,2008-12-17,5.8,3.0,0.14898,115.0,
Memoirs of a Teenage Amnesiac,"Diving to save a camera from a fall down a flight of stairs, high school junior Naomi Sukuse wakes with no memory of the last four years. Naomi must remember who she was and figure out who she wants to be in this story of love and second chances.","[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",/u58CDkJmRg3VRJbt3nDdlPKbcVb.jpg,2010-03-27,5.0,4.0,0.212271,124.0,
The Harmonium in My Memory,"Hong-yun is a high school girl in little mountain village when she falls head-over-heels for a handsome new school teacher, Mr. Jang. What with taking care of her youngest baby brother for her widowed mother and the impossible age difference, it is a roller-coaster ride for her as she tries to become someone special for Mr. Jang while he seems interested in the other new teacher at the school, Miss Yang.","[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",/7pLoo4ciNkNHMtPhm90u3W06JF6.jpg,1999-03-27,6.6,13.0,1.893759,116.0,
Rainbow Eyes,"Officers Kyung-yoon CHO and Eun-joo PARK are on the hunt a killer following duo of ghastly murders. The victims carry a common military past, and the secret of their past must be unraveled to find the killer.","[{'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",/9P3Ou1iJ7eH6p0MgsJ33oRgzclN.jpg,2007-12-27,7.6,5.0,0.186752,99.0,
Code Name: Jackal,"Clumsy and off-the-wall hit man Bong Min-jung (Song Ji-hyo) is hired to kill top Hallyu star Choi Hyun (Kim Jaejoong). She ambushes him at Paradise Hotel in Seong-ju where the cops are on a stakeout for serial killer ""Jackal"". However Min-jung realizes that Hyun is her favorite star, and Hyun finds out that her client is his ex-girlfriend. Then Angela arrives and the two meet Hyun, her boy toy, she is unintentionally stabbed to death by Min-jung. Curious chemistry develops between the two, and he decides to help her.","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",/4UyyW28U9a2A6rJ9pkz0gNe3uSX.jpg,2012-11-15,5.4,16.0,1.322781,107.0,
Perfect Number,"Based on the  series by the popular Japanese novelist Keigo Higashino, this is a mystery drama that 'faithfully but freely' adapts the 3rd part in the series, . The story revolves around 3 characters: a woman who unwittingly killed her husband, a math genius next door who sets up a perfect alibi for her out of his attraction toward her, and a detective who closely traces her, finding the alibi suspicious.","[{'id': 18, 'name': 'Drama'}]",/khjyDJV1aU8cE3bzWLjsVRi3qZK.jpg,2012-10-18,6.6,17.0,1.040434,110.0,
