title,overview,genres,poster_path,release_date,vote_average,vote_count,popularity,runtime,tagline
A Sunday Kind of Love,"A struggling writer meets death and falls in love. He must decide if his true love is in this world or the next, and if his dreams of success are worth dying for.","[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",/h5qVbveSX2HIOloh8KMNnL2YMMh.jpg,2016-04-15,6.6,9.0,0.728584,93.0,
The Body Farm,Dr Eve Lockhart is one of Britain's leading forensic pathologists and runs a state-of-the-art forensic research facility called The Body Farm with her business partner Mike Phillips. Theirs is the only facility in the country using real human body-donors to examine the complex and fascinating journey the body goes through as it decays and returns to the earth.,[],,2011-09-12,6.5,2.0,0.997362,360.0,
The Great Gilly Hopkins,"Wisecracking, gum-chewing 12-year-old Gilly is well known in the foster system. Totally unmanageable, she has stayed with more families than she can remember and has outwitted them all. After all, how can she settle down when her real mother, the beautiful and glamourous Courtney, might be out there waiting for her? When Gilly is sent to live with the Trotters, the weirdest family yet, she isn’t planning to stick around. But cheerful, affectionate Maime Trotter isn’t giving up on Gilly just yet...","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",/sbDBeQwDojQTvHO1wfKJDtPz9Q6.jpg,2015-10-05,6.1,53.0,3.206636,99.0,Family is where you find it
Twilight Online,"A thriller based on two real incidents: the 2003 Tuen Mun Road traffic accident that claimed 21 lives and the 2013 Yau Oi Estate suicide, where the female victim dressed in red leapt to her death on the day of the Chinese Ghost Festival.","[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",/5Y4mJBdlwdhSiYfniiwI0fVAvpg.jpg,2014-09-04,6.5,2.0,0.424794,95.0,
Hope,Tragedy of a 8 year old girl coping with a gruesome rape damaging her internally and affecting emotionally tries to overcome all obstacles that are about to happen in her life aftermath of the incident with a good support from her family and those around her.,"[{'id': 18, 'name': 'Drama'}]",/pseXeI8twGESDWCC0VX4km0YmnY.jpg,2013-10-02,8.1,36.0,2.57911,123.0,We won't let her shed tears again
Zhongkui: Snow Girl and the Dark Crystal,"The story of Chinese legendary anti-hero Zhong Kui, a young man endowed with mysterious powers who is forced into a battle among the realms of Heaven, Earth and Hell in the course of his attempt to save his countrymen and the woman he loves.","[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",/6yYf0OaMJTtHog6qGaUFdSIiocp.jpg,2015-02-19,5.2,16.0,2.269432,118.0,
You Will Be Mine,"Marie leaves home to study the piano at the conservatory in Lyons. Through lack of money, she is obliged to share an apartment with Emma, a friend of the family who has lived alone since the death of her father. The two young women develop a strange fascination for one another, which soon develops into an intense mutual need...","[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",/fZkVGI9fjt4ukfnUwzHlmm6rZcE.jpg,2009-03-11,5.8,18.0,1.007136,96.0,You Will Be Mine
The Other Side of Hope,A restaurateur befriends a Syrian refugee who  has recently arrived in Finland.,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/bpPY7qUDUsRHyowCjX8eEDsNqnG.jpg,2017-02-03,7.3,35.0,4.992125,98.0,
Trumped: Inside the Greatest Political Upset of All Time,"In a behind-the-scenes look at the biggest political upset in recent history, Mark Halperin, John Heilemann and Mark McKinnon offer unprecedented access and never-before-seen footage of candidate Trump, from the primaries through the debates to the dawning realization that the controversial businessman will become the 45th President of the United States.","[{'id': 99, 'name': 'Documentary'}]",/n4eOqRFYJaq2tQUtPcLjnEnqVJO.jpg,2017-01-27,7.8,5.0,0.317396,105.0,How He Grabbed America By The Vote
Lift me up,"A young lady, who recently lost her mother, faces the challenges of high school and her very strict step-father. Through personal growth, and an amazing dedication to dance, she learns to find the peace and happiness of family.","[{'id': 10751, 'name': 'Family'}]",/pLafIdYAtc4AlHDybDEeeYmlPOl.jpg,2015-10-04,5.3,3.0,0.131776,108.0,
Chapter & Verse,"Upon his return from serving a ten-year sentence in prison, reformed gang leader, S. Lance Ingram, struggles to adapt to a changed Harlem. Unable to use the technological skills he acquired in jail, Lance is forced to accept a position delivering meals for a local food bank. It is here that he befriends Ms. Maddy, 75, a past beauty with a irreverent and hardened shell to whom he delivers dinners. Through her, Lance finds hope, relearning the joys of life and living despite the outwardly bedeviled society in which they find themselves.","[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",/sEd6HMtzluz03tjf5uc1NgbjmEC.jpg,2016-06-12,7.0,1.0,0.169932,96.0,A Harlem Story
Forbidden to Forbid,Three young Brazilian try to help a terminally ill woman who lives in the slums of Rio de Janeiro. Their youthful idealism is shattered with the cruel reality of police brutality.,"[{'id': 18, 'name': 'Drama'}]",/ezugmR7ybSnsrXR05riySCLOZl2.jpg,2007-10-10,7.0,4.0,0.185747,105.0,
Safe Harbor,"Doug and Robbie are about to set sail on a long trip when they unexpectedly find themselves foster parenting a group of troubled teenage boys. The experience changes their lives for the better, and they decide to stay in town and run the foster home for boys permanently.","[{'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}]",/6Cl2DIilyB4T0V9FcwL0ImdeCJS.jpg,2009-05-30,4.0,1.0,0.668199,120.0,
Ozzy,"Ozzy, a friendly, peaceful beagle has his idyllic life turned upside down when the Martins leave on a long and distant trip. There's only one problem: no dogs allowed! Unable to bring their beloved Ozzy along for the ride, they settle on the next best thing, a top-of-the-line canine spa called Blue Creek.","[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",/sLvt3IhrCDTSmMvB3gzCLfC3aKA.jpg,2016-10-14,6.2,30.0,5.843943,90.0,Fast & Furry
Hickey,"Brilliant but insecure, young Ryan has 24 hours to save the store he hates in order to win the heart of the girl he loves.","[{'id': 35, 'name': 'Comedy'}]",/hMDfl03yLFLS4GXCJcBLlMKzrVT.jpg,2017-01-10,4.3,6.0,0.710692,85.0,"To get the girl he loves, he must save the store he hates."
Tricks,"Stefek and his older sister Elka are the main characters of this film - and from what the opening line states (the director dedicates the film to his older sister) its possible that the film is 'semi-autobiographical'. Their relationship almost borders on mother and son as Elka says to Steffek, she is 'both Mom and Dad' to him, and that is what the movie mostly revolves around – the antics of young Steffek and how Elka does her best to watch out for him, and balance that job with the one she has at a restaurant and another job that she is desperately trying to win in a big firm in that small town.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/7yhltYX8JhRIdI1V0ivaLLVR4Ia.jpg,2007-10-26,7.3,6.0,0.268886,95.0,
Night Chase,A man fleeing the scene of his wife's shooting forms an unexpected relationship with the tough cab driver he hires to drive him to the Mexican border.,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 9648, 'name': 'Mystery'}]",/bNDjXIz2xI1DMMb73sAGCWI46IV.jpg,1970-11-20,0.0,0.0,0.040583,95.0,A man fleeing the scene of his wife's shooting forms an unexpected relationship with the tough cab driver he hires to drive him to the Mexican border.
The Man Who Was Too Free,"A documentary biopic of Boris Nemtsov, a prominent figure of Russian political opposition murdered in Moscow in February of 2015.","[{'id': 99, 'name': 'Documentary'}]",/uIFJfziCTcZdS8CGEVp9fMkyITi.jpg,2017-02-23,0.0,0.0,0.176653,126.0,
Kung Fu Wing Chun,"Losing her mother at a tender age, Yim Wing Chun (Bai Jing) grew up under the wing of Master Ng Mui (Kara Hui), a fugitive in the end of the Qing dynasty. Inspired by Ng Mui's Shaolin kung fu, the boyish Wing Chun develops a kind of martial arts that would one day be named after her, while she strikes up a romance with righteous businessman Liang Baochou (Yu Shaoqun). When the minions of the Qing government draw near, Wing Chun must break out of their ambush to join Ng Mui in the showdown with Kam Ying (Collin Chou), the evil master who helps the Qing empire hunt down its enemies with his formidable Eagle Claws kung fu!","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",/qx0JmnrasAhdEdr8Dlt0FB1oJzm.jpg,2010-10-12,6.2,3.0,0.954363,108.0,
Black Snow,"Accused of killing his brother during adolescence, Salvador lives alone in the middle of Patagonia. Several decades later, his brother Marcos and his sister-in-law Laura, come to convince him to sell the lands they share by inheritance.","[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",/9gGGvfJIGE1g0aqqOPkqRwIlKqu.jpg,2017-01-19,6.0,39.0,10.067238,90.0,Would you be able to keep a secret?
The Child's Eye,"Bangkok, November 2008. Six young holidaymakers from Hong Kong are stranded in Bangkok when the airport is occupied by demonstrators demanding the prime minister's resignation: Rainie (Rainie Yang) and Lok (Shawn Yue), who are on the verge of breaking up, Ling (Elanne Kwong) and her brother Rex (Rex Ho), and Ciwi (Ciwi Lam) and her boyfriend Hei (Izz Xu). Their driver takes them to the old Chung Tai Hotel, run by Chuen (Lam Ka-tung), where strange things start happening as soon as they arrive: Rainie sees a female ghost and Ling a disembodied hand. At dinner that night, the three men mysteriously disappear. Under Rainie's leadership, the three girls - helped by the young Man-man and her ghost-seeing dog Little Huang - set out to try and find them in the hotel's underground passages, in between being haunted by the female ghost and a strange monster.","[{'id': 27, 'name': 'Horror'}, {'id': 10769, 'name': 'Foreign'}]",/vHcOE2bNrfPXq4sSGF1EkcRyPTy.jpg,2010-10-13,4.3,11.0,0.574123,97.0,A series of supernatural events unfold for a group of travelers stranded at an airport in Bangkok.
Death by Death,A man's hypochondriacal relationship with his mother.,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/bqFvpy3INDBWlFNjsyEfxP9jNXf.jpg,2016-05-04,4.0,4.0,0.250354,90.0,
Neal Brennan: 3 Mics,"Wicked one-liners and soul-baring confessions converge in this uniquely intimate stand-up special from ""Chappelle's Show"" co-creator Neal Brennan.","[{'id': 35, 'name': 'Comedy'}]",/8IfHaFGrW6MzTxgith9r2ulrxE.jpg,2017-01-17,7.1,9.0,0.676421,65.0,
Devo: Hardcore Live!,"Devo captured live in Oakland, performing early experimental tracks. No matter how messy, beginnings are exciting. Especially when what happens next endures the test of time. For Devo the beginning happened in the basements and garages of Akron, Ohio. The songs they wrote were raw and unfiltered with no commercial intent. They called it Hardcore Devo. Performing 21 oddities, intercut with poignant stories told by Mark, Jerry and Bob 1, this program is a tribute to the departed Bob """"Bob 2"""" Casale.","[{'id': 10402, 'name': 'Music'}]",/29Uw15ljFnmLoPe0jTc1Y77XPdH.jpg,2015-02-24,4.5,1.0,0.055294,0.0,
Enemy Empire,"Sol, a bold fugitive lost in a dangerous post-apocalyptic desert world, searches for a missing woman named Catherine and her illusive captor, the Nomad King. With enemies at every turn, Sol's only chance of finding Catherine is with the help of a rogue and mysterious wanderer, Cleo.","[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 37, 'name': 'Western'}]",/f7o6dAu3xwo8IlI10EUe2WdnrWM.jpg,2013-12-27,4.5,3.0,0.411958,97.0,
The Doors - Live at the Bowl '68,"A concert video that captures legendary rock 'n' roll band The Doors at the height of the group's powers.  The legendary rock group, The Doors, were at their musical peak when this concert footage was taken. Filmed live at the Hollywood Bowl in the summer of 1968, Jim Morrison and the band perform an extended version of ""Light My Fire,"" plus ten of their other most love songs, taking a standing room only audience on an aural journey of mystical worlds and psychedelic experiences.","[{'id': 10402, 'name': 'Music'}]",/daGzeadY5nS9umLyrGhjhS9SROt.jpg,2012-10-22,6.1,6.0,0.222318,62.0,
The Spike Jones Story,"This program presents a combination of entertainer Spike Jones' personal and professional history, featuring Milton Berle and Danny Thomas, plus numerous family members and collaborators.",[],/1mVgfC51mGDExJ2lFESNKVcQYiR.jpg,1988-01-01,0.0,0.0,0.0,0.0,
Zappa Plays Zappa,"Zappa Plays Zappa is the name of a concert tour and band led by Dweezil Zappa, the oldest son of the late composer and musician Frank Zappa. The show is a collection of Frank Zappa's rock-oriented compositions from 1960s to 1980s. Features Dweezil on lead guitar, Napoleon Murphy Brock (sax, flute, vocals), drummer/singer Terry Bozzio and electric guitarist Steve Vai.","[{'id': 10402, 'name': 'Music'}]",/szuXtKrpLXl4BJQse6K5sgAH3O8.jpg,2007-10-05,0.0,0.0,0.019188,209.0,
La vengeance d'une blonde,"An upstanding provincial reporter becomes presenter of the TV news on a commercial network owned by an influential Italian businessman. He soon outgrows his family and neglects them terribly. Investigating a fascist terrorist cell, the reporter's integrity is called into doubt by the police. Soon after, his jealous wife unleashes her wrath live in TV. It goes from bad to worse until his wife's anger brings him back to his senses and back home.","[{'id': 35, 'name': 'Comedy'}]",/2LAuV6PoeMiIYR9ZBOzW8Ho9Lzv.jpg,1994-01-26,6.1,8.0,0.835104,0.0,
Lazy Eye,"Passions re-ignite and secrets revealed when a graphic designer reconnects with the great, lost love of his life for a weekend tryst at a house in the desert near Joshua Tree.","[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/kU1YltyH3fNrne73XdQ7iGS32Jx.jpg,2016-11-11,6.7,6.0,0.316652,87.0,An ex-love story
"Michael Bolton's Big, Sexy Valentine's Day Special","After Santa tells Michael Bolton that he needs 75,000 new babies by Christmas to meet toy supply, Michael Bolton hosts a sexy telethon to get the world to star making love.","[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",/fomxGvTf5HBtaupI9Rk4UGg43OB.jpg,2017-02-07,8.3,6.0,0.789799,54.0,
